Feature,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,day -1,day 0,day 1,day 2,day 3,sigma
Q18,1.398,42.4323,32.6594,32.6594,28.7764,19.7947,0.1943,4.0899,22.0055,-54.1396,-26.2817,3.8467,5.0409,-2.6905,0.007369711,0.008013415,-0.006374457,-0.002576773,0.001250165,0.005577832
Q19,0.961,42.7609,33.27,33.27,29.6462,19.8534,0.1977,4.7593,18.9104,-78.5297,-30.8903,3.9259,5.2307,-1.9558,-0.006674701,8.93E-05,0.008977458,-0.008174242,0.025890866,0.012501502
Q20,1.8921,41.2769,29.6552,29.6552,26.34,17.4445,0.189,4.9444,18.2026,170.7654,-58.8023,3.2972,4.1009,0.75,0.000679075,0.007860416,0.003277997,-0.010035883,0.000169477,0.005881817
Q21,1.7671,39.186,30.1546,30.1546,26.701,19.0518,0.1747,5.0804,17.7152,29.1173,86.9782,3.3283,4.1329,4.4008,0.000541245,0.009768097,0.00152973,0.002976074,-0.01149526,0.006882477
Q22,3.2684,39.5266,29.6532,29.6532,26.9787,19.0213,0.1671,4.8828,18.432,17.0177,26.3847,3.1793,3.8648,7.8164,0.009497403,0.004672733,-0.010052051,0.009458556,0.005497488,0.007211116
Q23,1.5196,39.1725,30.6919,30.6919,28.3956,19.7911,0.2007,5.8221,15.4583,15.7549,22.8553,3.9721,4.9779,9.0501,0.00240957,0.003647818,-0.001777751,0.009298233,-0.006011868,0.00516573
Q24,2.1632,38.3274,28.4608,28.4608,26.3539,18.505,0.1859,5.5131,16.3249,11.3854,15.1562,3.4406,4.2245,11.2135,0.003612654,-0.001102487,-0.004321401,0.002012245,-0.008073466,0.004237361
Q25,1.3056,36.9364,23.2509,23.2509,21.0458,13.6183,0.1853,5.4579,16.49,7.1164,9.2113,2.5237,3.1582,11.897,0.001767409,0.019747693,-0.001222896,-0.006957977,0.006957977,0.009045029
Q26,1.5232,37.6449,26.6532,26.6532,24.2856,16.6991,0.192,5.4119,16.63,8.5386,10.8469,3.2065,3.9494,13.3486,-0.000425089,0.008783609,0.026205062,0.017701356,-0.002726277,0.010899473
Q27,1.2466,38.3736,29.6618,29.6618,27.495,15.291,0.194,5.6959,15.801,7.8409,9.8791,2.9661,3.7964,14.0011,-0.001278802,0.001598227,0.011327064,-0.002740617,-0.003595186,0.00542748
Q28,1.7436,38.7694,30.4803,30.4803,28.8441,19.3144,0.1901,5.5479,16.2225,8.5862,10.4666,3.6715,4.4678,16.4527,0,-0.00318644,-0.006510516,0.004593783,-0.008026155,0.004551623
Q29,1.5595,37.552,28.8942,28.8942,26.6152,17.9813,0.1842,5.4487,16.5176,7.4611,9.0886,3.3127,4.0196,16.3372,-0.00316143,0.001977112,0.007281326,-0.001471686,0.010742276,0.005239295
Q30,1.5931,38.668,31.0212,31.0213,28.9742,19.6949,0.1937,5.3745,16.7459,8.726,10.6341,3.8142,4.6351,16.1649,0.004052579,0.000311045,0.001760818,-0.014489224,-0.001365876,0.006518999
Q31,1.2385,39.7438,32.9997,32.9997,31.032,20.7854,0.206,5.6978,15.7955,10.0377,12.3645,4.2817,5.3126,15.2411,0.005735408,0.000311886,0.00332088,0.007637621,0.001232996,0.002732883
Q32,1.6514,39.0356,31.0243,31.0243,29.079,19.714,0.2056,5.4411,16.5407,9.2052,11.2693,4.0533,4.893,15.1768,0.003259983,0.003046646,0.001924681,0.002022087,0.003226782,0.00059529
Q33,1.3891,37.6077,29.5142,29.5142,27.5052,19.23,0.1936,5.3702,16.7593,8.3411,10.2117,3.7223,4.5322,15.1902,-0.002839593,-0.005112125,0.014287347,-0.001555777,-0.006541452,0.007522178
Q34,1.4464,39.2443,31.6135,31.6135,29.7464,20.0817,0.1965,5.055,17.8043,9.1287,11.1781,3.9453,4.8264,15.2524,0.011705914,0.010118495,-0.010328169,0.003663567,-0.000313483,0.007943812
Q35,1.0136,39.9111,31.9781,31.9781,30.1102,20.3428,0.2115,5.5996,16.0725,10.4796,13.0612,4.3016,5.4625,13.8288,-0.005502116,0.0040149,-0.004359773,0.008814626,0.00079749,0.005308459
Q36,1.2423,39.2704,31.1601,31.1601,29.062,19.4769,0.2075,5.3587,16.7952,9.5974,11.8633,4.0411,5.0345,13.9182,-0.004445951,-0.000668571,-0.032169455,0.008139902,-0.003775121,0.013556269
Q37,1.1668,38.4551,30.0095,30.0095,28.2208,19.349,0.1964,5.3035,16.97,8.6402,10.6076,3.8,4.7413,14.4268,-0.019301362,-0.009738465,-0.003123498,-0.010955091,-0.001637303,0.006312154
Q38,1.2547,39.7731,31.0727,31.0728,29.075,20.1768,0.2068,5.1118,17.6064,9.5662,11.7287,4.1728,5.19,14.0887,-0.00049606,-0.007271344,-0.002602626,0.000901708,-0.005825083,0.003093839
Q39,0.8708,40.5621,33.4161,33.4161,31.5812,21.0332,0.222,5.9526,15.1195,11.3006,14.0872,4.6698,6.1962,13.0358,0.000107659,0.011565795,0.011012404,-0.016457296,-0.001392736,0.010228954
Q40,1.0194,39.4706,31.7013,31.7013,29.9244,20.4217,0.2103,5.5283,16.2799,9.431,11.5331,4.2951,5.4206,14.4934,-0.007995343,-0.012831373,-0.00203481,0.017459927,-0.002357622,0.01030608
Q1,0.9904,12.7119,2.9931,2.9931,2.9462,2.1242,0.8152,23.1484,3.888,6.0202,6.0202,1.7681,4.1055,36.437,0.023248817,0.028457108,-0.00701586,0.01662423,-0.011850494,0.016291117
Q2,0.9825,13.3077,3.3096,3.3096,3.2864,2.6986,0.7175,26.2503,3.4285,7.7144,7.7144,1.9612,5.1712,34.5611,-0.008958557,-0.002427758,0.002266097,-0.016327696,-0.002715317,0.006428344
Q3,1.1319,13.0791,3.6135,3.6135,3.5011,2.602,0.9609,34.4406,2.6132,7.506,7.506,2.5272,5.3549,42.3905,-0.003959175,0.011940486,0.003284109,0.013568729,0.019802663,0.008328295
Q4,1.1087,13.4627,3.1637,3.1637,3.1208,2.2487,0.7204,24.7286,3.6395,4.9526,4.9526,1.647,3.4353,38.9629,0.010835413,0.007307955,-0.007919377,-0.010223991,-0.003322551,0.00832935
Q5,1.0444,12.8378,3.2402,3.2402,3.2683,2.3828,0.801,19.6539,4.5792,5.5709,5.5709,1.9413,4.2855,38.4922,-0.070285185,0.029478426,-0.024534229,0.025122683,0.030666798,0.039910572
Q6,1.0144,12.9779,2.8645,2.8645,2.8564,2.2786,0.7202,21.6482,4.1574,5.2761,5.2761,1.6644,4.0129,36.7243,0.003600784,-0.003396627,0.001971403,0.005857412,-0.006842576,0.004674096
Q7,1.0107,13.0279,3.0801,3.0801,3.1412,2.3096,1.0462,30.9433,2.9085,7.1227,7.1227,2.4449,5.3602,35.4484,-0.001876982,-0.000234896,0.001073274,-0.00510829,0.006883326,0.003952126
Q8,0.976,12.9735,3.2297,3.2297,3.2326,2.6079,0.794,20.3873,4.4145,6.1808,6.1808,2.0936,4.6689,33.6963,0.007690764,0.012661455,0.0206485,0.009741824,-0.005150226,0.008384711
Q9,0.9643,13.2105,3.3987,3.3987,3.4326,2.5116,0.827,17.7424,5.0726,6.3527,6.3527,2.1052,4.7479,32.2349,0.016919243,0.0079936,-0.008335182,-0.002522701,0.01672721,0.010161583
Q10,1.0214,12.6779,2.7061,2.7061,2.6662,2.1871,0.8004,19.5371,4.6066,5.7645,5.7645,1.7734,3.893,30.5961,-0.015699989,-0.015950416,-0.01667307,-0.016011917,0.031670083,0.019104281
Q11,1.0182,12.9247,3.256,3.256,3.2627,2.3485,1.0877,26.6094,3.3823,8.0363,8.0363,2.579,5.3752,29.9026,-0.007841069,-0.011582257,0.015129592,0.024572295,-0.002057664,0.013900842
Q12,1.0145,13.0713,3.2972,3.2972,3.3095,2.3176,0.8171,20.3145,4.4303,6.122,6.122,1.924,4.0234,28.3788,0.01249674,0.005024734,0.011103823,0.00240193,0.003274916,0.004144352
Q13,0.9993,12.9171,3.0793,3.0793,2.9883,2.1246,0.8525,16.4893,5.4581,5.9155,5.9155,1.8422,3.842,27.4629,-0.021199891,0.00733149,-0.002958437,-0.002859219,0.00930287,0.010817531
Q14,0.9773,13.1787,2.9897,2.9897,2.9426,2.012,0.8078,20.4035,4.411,5.7327,5.7327,1.6532,3.6503,25.857,-0.005516635,-0.003890514,-0.005783778,0.003538518,-0.001499646,0.003440819
Q15,0.9898,13.2459,3.4279,3.4279,3.3546,2.1726,1.1638,29.5391,3.0468,8.4123,8.4123,2.5642,5.2799,25.3406,-0.001006819,-0.010760259,0.011578389,0.011756779,0.001925391,0.008442395
Q16,0.8066,13.4789,3.3541,3.3541,3.3437,2.4255,0.81,19.7401,4.5593,6.9318,6.9318,1.9814,5.4283,23.2174,0.008721022,-0.00127284,0.002875496,0.00330756,-0.001431925,0.003719423
Q17,0.9258,12.8973,2.8355,2.8355,2.7179,1.7302,0.8354,18.6387,4.8287,4.0985,4.0985,1.4623,3.3554,28.9606,-0.003599321,0.000540789,-0.009899274,-0.003889869,0.008247973,0.005993536
Q18,0.9692,13.5628,3.0215,3.0215,3.0108,1.9396,0.7692,18.7577,4.798,4.5377,4.5377,1.5192,3.4336,27.8393,0.00712859,0.009426358,0.014157763,-0.004391329,0.000366666,0.006589129
Q19,0.9771,13.4327,3.2577,3.2577,3.2303,2.1307,1.1024,29.2013,3.0821,6.3656,6.3656,2.3671,4.7886,28.1859,0.008648291,-0.00691268,0.001666056,-0.000666028,-0.003805254,0.00529242
Q20,0.9731,13.4745,3.2052,3.2052,3.1193,2.0359,0.7903,20.5915,4.3707,4.6731,4.6731,1.6208,3.5037,26.7994,0.006198525,-0.002994492,0.001664725,0.010128169,0.001645224,0.004473351
Q21,1.0062,13.1381,3.0387,3.0387,2.9854,1.9382,0.8698,19.3875,4.6422,4.9404,4.9404,1.7136,3.4429,25.5751,0.024682717,0.012214497,0.004168568,-0.010388592,-0.003025665,0.012165225
Q22,1.0309,13.2219,2.8178,2.8178,2.7994,1.7634,0.7678,20.0294,4.4934,4.3953,4.3953,1.3737,3.0581,25.1946,-0.016448307,-0.006151907,0.006840078,0.015698513,-0.003577077,0.011061376
Q23,1.0145,13.0863,3.231,3.231,3.231,2.1438,1.0836,29.2304,3.079,7.1751,7.1751,2.3564,4.957,24.7584,-0.006022131,-0.009764515,0.009830232,-0.001774185,0.010923339,0.008350732
Q24,1.0537,13.08,3.1455,3.1455,3.0612,1.9769,0.7793,21.8418,4.1205,4.7993,4.7993,1.5497,3.3184,24.5913,-0.002119864,-0.004466277,-0.013087988,-0.007152474,0.002896101,0.005305627
Q25,0.9895,12.9562,3.1944,3.1944,3.1689,2.1782,0.8171,21.3318,4.2191,5.8225,5.8225,1.8065,4.2582,23.6836,-0.009527703,0.00033705,0.004773542,0.004216765,-0.002206559,0.0051994
Q26,1.1958,12.9569,2.8661,2.8661,2.8996,1.8462,0.7762,21.5272,4.1807,4.0175,4.0175,1.459,2.8687,28.5358,0.020686133,0.009372458,0.005918819,0.015268554,0.000207539,0.007134013
Q27,1.2204,12.6284,3.0713,3.0713,3.0572,1.9621,1.0757,30.9434,2.9085,5.6332,5.6332,2.1348,4.0039,28.5938,-0.019002959,-0.019534064,0.008845636,0.008527849,0.032394372,0.019584844
Q28,1.1938,12.5611,2.8573,2.8573,2.8069,1.8338,0.7888,23.1336,3.8904,3.9847,3.9847,1.4648,2.8167,27.4088,0.014723234,0.005880135,0.004408626,-0.007131335,-0.007783503,0.008506867
Q29,1.1981,12.404,2.7522,2.7522,2.7674,1.7601,0.8334,21.1463,4.2561,4.0396,4.0396,1.4984,2.8334,26.6181,-0.00615766,-0.007071465,-0.002104876,-0.003165678,-0.008668815,0.002445296
Q30,1.1701,12.7633,2.6702,2.6702,2.6342,1.6988,0.7741,21.8489,4.1192,3.7777,3.7777,1.3336,2.6287,25.9459,-0.001273671,0.011909394,-0.003448391,-8.43E-05,0.001599684,0.005343518
Q31,1.1948,12.525,2.9366,2.9366,2.9366,1.8992,1.0728,27.05,3.3272,5.6484,5.6484,2.054,3.8851,25.2084,0.004395943,0.008222802,0.00925497,-0.007720702,-0.001960897,0.006423676
Q32,1.1743,12.6438,2.998,2.998,2.9564,1.9059,0.8026,21.2372,4.2378,4.358,4.358,1.5464,2.987,24.3815,-0.010694323,0.009070357,-0.014369125,0.010932099,0.012425851,0.011542755
Q33,1.1583,12.4844,2.9673,2.9673,2.9713,2.1993,0.855,19.1315,4.7043,5.3875,5.3875,1.9045,3.6715,23.5667,0.005677958,0.003994316,0.005913454,0.016583206,0.004742042,0.004651201
Q34,1.0898,12.6038,2.6945,2.6945,2.724,1.7542,0.8088,20.183,4.4592,3.2809,3.2809,1.4357,2.9652,29.5108,-0.00799398,0.006985626,0.001411427,-0.007483153,-0.013797536,0.007401208
Q35,1.1033,12.4403,2.9456,2.9456,2.9952,1.8902,1.1871,31.4016,2.8661,4.9688,4.9688,2.2918,4.4751,28.9534,-0.007980602,-0.014886512,-0.002220451,0.006015529,0.010050326,0.009068032
Q36,1.1799,12.4575,2.7907,2.7907,2.7862,1.7291,0.802,21.9293,4.1041,3.0721,3.0721,1.455,2.7824,30.4287,0.008079418,0.012111725,-0.000454401,0.011859804,-0.009249922,0.008228232
Q37,1.1572,12.3133,2.804,2.804,2.73,1.7155,0.8348,21.0321,4.2792,3.214,3.214,1.4976,2.9016,29.5454,0.014976135,0.004833077,-0.005604126,-0.009410515,0.00510374,0.008649394
Q38,1.1264,12.47,2.5106,2.5106,2.5569,1.4796,0.7723,22.0244,4.0864,2.6352,2.6352,1.1713,2.3808,28.5971,-0.000361061,-0.003255524,0.004218126,0.005277628,0.004297495,0.003290298
Q39,1.1374,12.4139,2.7042,2.7042,2.7397,1.6964,1.053,29.2,3.0822,3.9768,3.9768,1.8684,3.6164,28.9523,0.007705955,-0.006110994,0.009516895,0.024470466,-0.00011853,0.010340009
Q40,1.1261,12.3939,2.696,2.696,2.5893,1.5711,0.7646,21.7542,4.1371,2.7191,2.7191,1.2642,2.4732,28.6498,0.008006616,0.001265003,-0.011698991,0.012204564,-0.007483025,0.009016284
Q1,1.0729,70.12,14.811,14.811,13.3458,9.889,0.235,7.5756,11.8803,-8.6215,-5.6112,2.3241,9.4443,-6.4932,-0.011005173,-0.019467209,-0.002029591,0.006953955,0.010297676,0.01106427
Q2,1.0601,69.6403,13.5345,13.5345,11.9759,9.2186,0.2252,7.6007,11.8411,-7.872,-5.1349,2.0762,9.1912,-6.7142,-0.003379182,-0.018743209,-0.025348137,-0.015790101,-0.004115671,0.008527692
Q3,1.0626,68.1321,9.0019,9.0019,7.1319,6.3291,0.2112,7.0218,12.8171,-5.035,-3.2866,1.3369,5.7243,-6.6474,0.005827246,-0.002962406,0.025214535,0.004329885,0.01450187,0.009668782
Q4,0.9474,64.8516,-16.6718,-16.6718,-19.2321,-16.0678,0.1449,4.7919,18.7819,7.8627,5.3251,-2.327,-11.2617,-7.3781,0.005388063,0.016378821,-0.01206319,-0.005102378,0.003143081,0.009661632
Q5,0.6956,66.6811,8.1292,8.1292,6.508,5.4773,0.2182,6.3716,14.1251,-4.3118,-2.775,1.182,7.8724,-6.4488,0.025620943,-0.006248001,-0.017418652,-0.025441302,-0.031464484,0.020160456
Q6,0.68,68.4885,17.1873,17.1873,16.1164,12.4798,0.2559,7.8153,11.5158,-13.0979,-8.0379,3.1924,22.7344,-5.7549,0.004727674,-0.010158118,-0.031108552,0.003971086,-0.008428017,0.012991906
Q7,0.9165,68.2896,16.0545,16.0546,14.8777,11.8957,0.351,7.674,11.7279,-12.8743,-7.6374,4.1739,16.252,-5.26,0.006872901,-0.009015508,0.001666858,-0.006205231,0.002510601,0.005875784
Q8,1.3119,67.762,16.4341,16.4341,24.5772,20.1202,0.3265,8.6302,10.4286,-31.7944,-15.7172,6.5721,20.0757,-3.5798,-0.005625206,-0.008756157,-0.01721933,0,-0.00517122,0.005676713
Q9,0.9391,68.0934,13.6015,13.6015,13.0037,10.5171,0.3574,8.9623,10.042,-13.0839,-6.8934,3.7343,16.0436,-4.1613,-0.003888573,0.008663637,-0.000128687,-0.000901866,-0.005039088,0.004818023
Q10,1.4143,67.1959,15.3135,15.3135,14.5567,11.4674,0.3319,9.1942,9.7888,-26.4138,-10.247,3.8056,12.1627,-2.3155,0.012163188,0.001640454,0.015818198,0.005995427,-0.008197932,0.008409957
Q11,2.1981,94.2748,15.1736,15.1737,14.7802,11.985,0.261,9.0949,9.8956,64.3052,-22.186,3.13,7.3651,0.8982,0.008805429,0.011816909,-0.010480561,0.001186443,-0.018398595,0.011462417
Q12,1.0057,59.536,16.4525,16.4525,16.2718,13.5097,0.3673,7.3822,12.1915,21.3176,-110.1059,4.9586,8.3976,2.9252,-0.003262058,0.004028065,-0.002683598,-0.007707123,0.007707123,0.005516015
Q13,1.0906,58.3093,12.8071,12.8071,13.5217,10.9437,0.3436,6.9363,12.9752,13.9856,-216.897,3.7588,6.0517,3.4127,-0.012407556,0.006739906,-0.026882416,0.000353803,0.042419598,0.023240836
Q14,1.0062,58.8109,18.376,18.376,49.4904,37.0483,0.328,7.1304,12.622,39.0717,268.5403,12.1506,21.7919,4.0913,0.004728977,-0.016739018,-0.006774803,-0.006641014,-0.033696654,0.012875785
Q15,1.2518,93.3227,17.9437,17.9437,20.2127,13.8372,0.3967,6.5469,13.747,14.464,22.7045,5.4944,8.4061,3.8118,0.005606243,-0.010008046,0.005104313,0.001929328,0.002100455,0.005679793
Q16,1.3683,60.2738,18.4439,18.4439,18.5887,12.2158,0.3898,7.1565,12.576,11.8181,17.9764,4.7601,7.0649,4.0461,0.001650622,0.003293093,0.016124987,0.005913499,-0.006632681,0.007344734
Q17,1.2298,59.5542,17.6691,17.6691,18.5191,12.3309,0.3721,6.6928,13.4473,11.6335,18.6094,4.5882,6.8328,3.8761,0.002496906,0.006132429,0.002145764,0.004934208,0.001966874,0.001683512
Q18,1.0498,59.9679,19.7562,19.7562,19.7614,13.1138,0.409,6.6269,13.5811,12.95,20.1286,5.3612,8.3604,3.9824,-0.003577835,-0.005571001,-0.026478325,0.003140846,0.01464958,0.01345945
Q19,1.0464,60.5652,21.4911,21.4911,21.2775,14.0233,0.399,7.4287,12.1151,13.6096,21.9355,5.6014,8.8332,4.0333,0.009013942,-0.003776016,0.014486552,0.010421364,0.013786117,0.006603455
Q20,1.1439,60.6663,19.517,19.517,20.4926,14.3967,0.3787,7.0092,12.8402,13.1813,21.6053,5.4543,8.4525,3.9034,-0.003419989,-0.008601464,0.005169738,-0.003098648,-0.013015368,0.006097937
Q21,0.8925,59.7392,17.3075,17.3075,17.2314,11.5177,0.3988,6.714,13.4048,11.2825,19.4506,4.5929,7.622,3.48,0.007434984,-0.009345878,-0.016126523,-0.010123516,0.004808138,0.009156662
Q22,1.0696,59.3152,19.6892,19.6892,19.5329,12.7961,0.4152,7.0297,12.8028,11.4935,17.6243,5.3131,8.6707,4.0276,-0.024557893,0.016268888,-0.009901037,0.025240569,0.014613363,0.018561084
Q23,1.0885,59.6606,19.724,19.7241,18.2429,13.2803,0.3958,6.8356,13.1664,11.2152,17.5269,5.2568,7.9916,3.9188,-0.019534064,-0.007363214,-0.023092635,0.024077556,-0.004769369,0.016632909
Q24,1.1757,59.9709,19.2289,19.2289,19.36,12.8391,0.3793,7.2561,12.4033,10.6942,16.6097,4.8684,7.6349,3.9296,0.003141369,-0.000174232,-0.001395219,0.019699953,0.003075354,0.007626712
Q25,1.2057,59.2462,17.0374,17.0374,16.6955,10.8448,0.3743,6.9608,12.9296,8.2453,12.8012,4.0654,6.1495,4.0045,-0.023631661,-0.003563661,0.004156422,-0.013521787,0.006982542,0.011358276
Q26,1.2779,58.5443,19.0602,19.0602,27.0549,20.4676,0.3889,7.2239,12.4586,15.9879,24.5059,7.971,11.997,4.103,-0.003525307,0.010426185,-0.007809386,0.006455651,-0.010212292,0.00804653
Q27,1.3719,58.7868,20.4511,20.4511,22.1063,14.0599,0.3888,6.6255,13.5839,11.1421,14.1795,5.4646,8.0251,3.5179,-0.001407828,-0.001794634,-0.003985416,-0.002450441,0.002836897,0.00227539
Q28,1.164,58.7958,18.5016,18.5016,18.5738,12.3408,0.4,7.1505,12.5866,10.1069,13.0394,4.9349,7.1991,3.376,-0.003941835,0.006476652,-0.006094526,-0.01307539,-0.003101551,0.006281826
Q29,1.3093,57.9431,16.6271,16.6271,16.6555,11.0228,0.3837,6.5658,13.7075,8.6293,11.2074,4.228,6.1028,3.2801,-0.00992528,-0.007898455,0.001839107,0.007042283,-0.010582109,0.007065593
Q30,1.2731,57.6587,19.1881,19.1881,19.3131,12.7536,0.4134,7.1882,12.5205,11.0584,14.4156,5.2724,7.794,3.2317,-0.008811855,-0.014452871,-0.016737957,-0.019418078,0.001550506,0.007434595
Q31,1.0175,56.8823,-55.8318,-55.8318,-54.1663,-32.5204,0.329,6.7487,13.336,-27.4881,-36.8385,-10.6984,-21.3103,2.9755,-0.002834825,-0.012544343,0.001498628,-0.004126739,0.023530422,0.012101672
Q32,1.7488,57.2297,16.4699,16.4699,16.3949,11.1852,0.4122,7.3704,12.2111,7.2691,8.5497,4.6103,6.6346,3.8261,0.002059754,-0.010479993,0.001800392,0.016876347,0.009748266,0.009133629
Q33,1.6787,56.8853,15.3285,15.3285,16.5878,10.9984,0.4175,6.8262,13.1846,7.3336,8.7524,4.595,6.6478,3.5597,0.004628915,-0.00132038,-0.001818343,0.00676068,0.018722591,0.007445875
Q34,1.847,57.2735,16.6245,16.6245,16.374,11.3941,0.4468,8.0844,11.1326,8.3556,9.0559,5.093,7.5534,3.4551,-0.021697476,0.002513907,0.002149817,0.01227225,-0.003896591,0.011247408
Q35,1.9004,56.3297,15.5444,15.5444,16.137,10.735,0.4065,6.8767,13.0876,7.0212,7.8549,4.369,6.3399,3.4129,-0.003475383,0.002862975,0.012379673,0.007434957,0.01194041,0.005956685
Q36,2.2642,56.2265,14.8807,14.8807,14.905,10.0829,0.3976,7.6296,11.7962,6.186,6.5983,4.0114,5.6134,3.5457,-0.041995679,0.005261441,0.008179932,-0.008636355,0.033003274,0.024570417
Q37,2.2073,55.8215,13.4673,13.4673,14.2964,9.6968,0.3992,7.3066,12.3177,6.0369,6.4658,3.8731,5.4535,3.3888,0.000347713,0.000173844,-0.026593134,-0.014924273,-0.003448011,0.010458654
Q38,1.9627,56.4568,16.1821,16.1821,16.607,11.1208,0.4385,7.9719,11.2896,8.0037,8.6116,4.8777,7.1777,3.1725,0.024399125,-0.004128841,-0.002278154,-0.005405384,0.003122028,0.01101968
Q39,1.8282,56.6415,14.7871,14.7871,16.6276,11.8218,0.4119,7.844,11.4738,8.1645,8.8103,4.8666,7.2557,2.9453,-0.017453313,-0.019702697,0.00821658,0.009819259,-0.021925944,0.014145916
Q40,1.9291,57.7962,13.7167,13.7167,13.9724,9.5185,0.4131,8.1112,11.0958,6.4448,6.9927,3.9421,5.7208,2.9005,-0.041359765,-0.028094,-0.051075017,0.027847393,-0.007959075,0.028006013
Q1,0.8137,100,47.0911,47.0911,47.0911,37.9067,0.0136,0.1075,837.0549,7.7277,6.9995,0.5252,2.1585,287.2318,-0.00411877,0.008845845,0.021833732,0.007007656,0.03044544,0.012069807
Q2,0.7539,115.8079,47.1936,47.1936,47.1936,37.1519,0.0101,0.0968,930.0562,5.3181,4.6971,0.3874,1.4563,278.8,0.008889197,0.015785332,0.006863624,0.040280803,-0.022941373,0.020230422
Q3,0.7328,91.55,39.8757,39.8757,39.8757,29.9879,0.0095,0.097,928.1412,4.134,3.6341,0.2974,1.0982,269.2758,0.013053607,0.010053473,0.011840511,0.017176446,0.023219452,0.004701312
Q4,0.7598,92.8921,9.7104,9.7104,9.7104,1.4818,0.0116,0.1248,720.8733,0.4732,0.4143,0.0327,0.1193,261.7617,-0.00744228,0.029585525,0.014823529,0.009264938,-0.020183665,0.01736633
Q5,0.7888,100,15.4181,15.4181,15.4181,12.8446,0.008,0.0723,1244.816,1.4943,1.3131,0.1113,0.3816,268.6553,-0.038360868,-0.022599832,0.023158369,0.003233107,-0.002786604,0.021249683
Q6,0.7746,124.4902,23.3149,23.3149,23.3149,17.3179,0.01,0.1334,674.4802,2.4247,2.1237,0.1931,0.6447,259.8728,-0.023539561,-0.033825429,0.00691953,-0.027421227,-0.038262742,0.015905362
Q7,0.7756,89.7513,29.028,29.028,29.028,21.5427,0.0083,0.1002,898.5078,2.3228,2.04,0.1863,0.6077,257.3698,0.000511143,0.020416391,0.004994363,-0.01271642,0.012580547,0.011216306
Q8,0.8452,91.3011,33.0515,33.0515,33.0515,23.2322,0.01,0.1127,798.2613,3.0381,2.6636,0.2562,0.7759,252.0996,-0.02760115,-0.011041246,-0.012108765,0.029687678,-0.007509922,0.018999074
Q9,0.8588,91.3478,30.8732,30.8732,30.8732,24.7758,0.0095,0.1199,750.4734,2.8468,2.4935,0.2433,0.7152,246.1284,-0.015704398,0.00265915,-0.009586487,-0.009428617,0.007341047,0.008557814
Q10,0.9319,129.3317,33.5149,33.5149,33.5149,28.7376,0.0087,0.1115,807.0482,3.2134,2.8142,0.2724,0.8074,245.2399,0.002370931,0.000151139,-0.002320104,0.003578757,0.000301829,0.002029394
Q11,0.8994,91.9048,34.898,34.898,34.898,27.8118,0.0092,0.1059,850.1531,3.3404,2.9091,0.2637,0.7984,232.7688,0.018606845,-0.007331123,-0.00056956,0.008118064,0.004121021,0.008693369
Q12,0.9045,91.5733,33.9975,33.9975,33.9975,24.367,0.0099,0.1087,827.8674,3.402,2.9619,0.2648,0.817,229.1712,0.002177808,-0.001280478,0.013195213,0.00366029,-0.007460945,0.006758327
Q13,0.9175,91.627,33.9187,33.9187,33.9187,27.1528,0.0104,0.0933,964.4553,3.9129,3.3884,0.2909,0.9151,221.2806,-0.000602459,0.015759129,0.009446787,-0.001091973,0.017205552,0.007792341
Q14,0.928,91.3791,36.6035,36.6035,36.6035,-25.2385,0.0093,0.1001,898.7068,-2.739,-2.3443,-0.2103,-0.6428,219.4264,0.016965534,0.012999255,-0.006887076,-0.024561759,-0.029406441,0.018875466
Q15,0.8974,91.4605,35.7435,35.7435,35.7435,24.4415,0.009,0.0945,952.7828,2.834,2.466,0.2288,0.7137,227.6239,0.002775142,-0.007650313,0.001682377,-0.01949931,0.001295137,0.008478131
Q16,0.8931,90.6048,31.8118,31.8118,31.8118,20.6796,0.0087,0.0861,1045.652,2.4261,2.1125,0.202,0.6307,223.2666,0.000221228,0.016453151,0.01125062,-0.008990321,-0.005660323,0.009746333
Q17,0.9187,91.378,31.6347,31.6347,31.6347,26.9375,0.009,0.1001,899.4393,2.9783,2.5944,0.2522,0.7877,220.159,0.016832354,-0.006064041,-0.000573176,-0.005660971,-0.008954661,0.009260169
Q18,0.9222,89.296,40.6729,40.6729,40.6729,25.7783,0.0097,0.1269,709.3104,3.1008,2.701,0.2729,0.8504,221.309,-0.001980119,0.003190541,0.022763163,-0.000749177,-0.009750788,0.01087744
Q19,0.9337,92.4951,35.1126,35.1126,35.1126,25.7101,0.0093,0.1027,876.3761,2.7586,2.4039,0.238,0.7541,218.2049,-0.001695699,-0.002492227,0.015028556,0.006181973,0.026788046,0.011017129
Q20,0.9454,92.1205,31.0514,31.0514,31.0514,20.6001,0.0088,0.1011,890.0264,2.4193,2.106,0.2032,0.6742,212.7784,0.011250027,0.009623616,0.014603373,0.002464535,0.005829113,0.004226438
Q21,0.9277,89.0975,24.8659,24.8659,24.8659,18.9334,0.0072,0.0876,1027.659,1.5006,1.307,0.1293,0.4251,207.957,-0.016240106,6.32E-05,0.002966526,0.016811335,-0.006466034,0.010911775
